id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,total_kasus,recovery_rate,mortality_rate,active_cases,risk_score,kecamatan_positif_mean,kecamatan_positif_std,kecamatan_positif_min,kecamatan_positif_max,kecamatan_positif_sum,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,covid_burden,nama_provinsi_encoded,nama_provinsi_BELUM DIKETAHUI,nama_provinsi_DKI JAKARTA,nama_provinsi_LUAR DKI JAKARTA,nama_kota_encoded,nama_kota_BELUM DIKETAHUI,nama_kota_JAKARTA BARAT,nama_kota_JAKARTA PUSAT,nama_kota_JAKARTA SELATAN,nama_kota_JAKARTA TIMUR,nama_kota_JAKARTA UTARA,nama_kota_KAB.ADM.KEP.SERIBU,nama_kota_LUAR DKI JAKARTA
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,13,0,13,8,4,4,9,7,1,0,1,9,0.1111111111111111,0.0,7,-0.3815831277469923,4.875,2.6423744732991303,1,9,39,1.8461538461538463,52.41635687732342,55.20446096654275,20.63197026022305,21.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,18,0,18,11,2,9,11,3,4,1,3,11,0.36363636363636365,0.09090909090909091,3,-0.0906929493962519,16.714285714285715,8.920281866142378,8,30,117,0.6581196581196581,61.152416356877325,93.68029739776952,53.71747211895911,23.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,8,1,7,6,5,1,9,4,0,1,4,9,0.0,0.1111111111111111,4,-0.10700080938549994,17.285714285714285,11.96821186468953,5,30,121,0.5206611570247934,52.41635687732342,20.817843866171003,53.71747211895911,24.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,9,1,8,2,1,1,8,5,0,0,3,8,0.0,0.0,5,-0.44233368226440684,10.571428571428571,4.613644360558612,5,19,74,0.7567567567567568,46.28252788104089,20.817843866171003,20.63197026022305,20.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3175091003,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,23,1,22,7,3,4,10,6,0,0,4,10,0.0,0.0,6,-0.350732299595729,8.4,6.730527468185536,1,18,42,1.1904761904761905,57.249070631970255,20.817843866171003,20.63197026022305,25.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,12,0,12,7,6,1,8,2,3,0,3,8,0.375,0.0,2,-0.4722334086305579,12.166666666666666,8.232051182218601,4,27,73,0.6575342465753425,46.28252788104089,88.10408921933085,20.63197026022305,15.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3171021002,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,29,0,29,17,5,12,8,6,0,1,1,8,0.0,0.125,6,-0.08982480649042417,11.0,5.244044240850758,5,17,55,0.7272727272727273,46.28252788104089,20.817843866171003,53.71747211895911,21.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,9,1,8,4,0,4,10,3,0,4,3,10,0.0,0.4,3,0.7155033350576367,17.714285714285715,11.205865810879075,6,30,124,0.564516129032258,57.249070631970255,20.817843866171003,93.12267657992564,31.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,14,1,13,17,9,8,8,6,1,1,0,8,0.125,0.125,6,-0.08982480649042417,5.8,4.589843860815601,1,17,58,1.3793103448275863,46.28252788104089,55.20446096654275,53.71747211895911,20.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,7,1,6,3,1,2,8,1,2,2,3,8,0.25,0.25,1,0.20288461655125642,9.8,8.105553651663778,2,23,49,0.8163265306122448,46.28252788104089,76.2081784386617,74.53531598513011,20.0,1,False,True,False,4,False,False,False,False,True,False,False,False
